Date,VNINDEX,VN30,VN100,VNMIDCAP,VNSMALLCAP,VNX50,VNFINLEAD,VNFINSELECT,VNDIAMOND,HNXINDEX,UPCOMINDEX,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2022-05-26,1268.57,1309.5,1266.14,1734.95,1666.7,2119.88,1737.51,1773.49,1922.26,313.2854,94.94834,21.93,27.5,,9.38,16.43,17.5,19.5,17.0,15.44,,8.42,
2022-05-27,1285.45,1335.68,1288.85,1757.82,1680.38,2155.14,1760.21,1801.66,2010.22,311.16733,95.29428,22.39,28.7,,9.52,16.55,17.7,19.96,16.99,15.69,,8.47,
2022-05-30,1293.92,1342.87,1297.08,1773.28,1694.54,2166.4,1778.75,1816.27,2019.56,312.76996,95.71037,22.6,28.5,,9.68,17.0,18.0,21.0,17.08,15.79,,8.75,
2022-05-31,1292.68,1332.59,1288.77,1767.16,1683.95,2149.52,1758.56,1796.03,1977.36,315.75717,95.446495,22.3,28.0,,9.62,17.76,18.0,20.0,17.2,15.69,,8.6,
2022-06-01,1299.52,1335.49,1291.48,1770.28,1690.15,2153.1,1749.95,1786.65,1998.36,315.3666,95.10177,22.65,28.35,,9.59,16.72,17.82,20.0,17.01,15.74,,8.66,
2022-06-02,1288.62,1325.49,1279.87,1747.8,1686.49,2133.71,1725.88,1767.66,2003.82,311.77267,94.32195,22.3,28.43,,9.49,16.49,17.5,19.0,17.01,15.62,,8.6,
2022-06-03,1287.98,1327.4,1281.77,1750.71,1681.03,2136.78,1722.54,1761.6,2025.33,310.47668,94.167,22.1,28.9,,9.49,16.6,17.4,19.42,17.05,15.65,,8.59,
2022-06-06,1290.01,1327.04,1279.29,1740.2,1658.77,2130.83,1707.94,1752.39,2024.12,306.8139,93.89757,22.35,28.8,,9.5,16.36,17.09,19.0,16.8,15.6,,8.65,
2022-06-07,1291.35,1324.37,1277.33,1739.95,1660.35,2127.14,1693.63,1738.44,2041.2,304.1468,93.69479,22.35,28.8,,9.51,16.39,17.0,19.01,16.82,15.55,,8.58,
2022-06-08,1307.91,1342.03,1299.04,1786.04,1699.72,2162.8,1755.56,1790.91,2068.37,310.93112,95.004395,22.4,29.48,,9.64,16.62,17.8,19.4,17.18,15.72,,8.73,
2022-06-09,1307.8,1342.92,1300.35,1789.33,1707.3,2164.47,1757.87,1786.12,2062.3,312.73904,94.89408,22.45,29.4,,9.67,16.47,17.35,19.2,16.5,15.8,,8.77,
2022-06-10,1284.08,1325.69,1279.23,1744.63,1657.37,2132.71,1732.9,1762.03,1992.91,306.44473,93.715065,22.4,28.8,,9.53,16.29,17.48,19.02,17.0,15.67,,8.65,
2022-06-13,1227.04,1260.85,1215.45,1652.51,1569.13,2022.78,1628.58,1664.38,1874.43,288.3681,90.52851,21.74,27.15,,9.12,15.58,16.48,18.74,16.28,14.81,,8.3,
2022-06-14,1230.31,1261.16,1214.61,1647.37,1536.56,2021.2,1615.95,1653.06,1905.2,290.07855,90.620384,21.9,27.5,,9.06,15.5,16.2,19.93,16.2,14.8,,8.21,
2022-06-15,1213.93,1253.09,1201.23,1609.77,1492.37,2002.59,1586.9,1626.79,1914.61,283.24893,88.64972,21.01,27.59,,9.0,15.55,16.45,19.59,16.68,14.81,,8.17,
2022-06-16,1236.63,1280.37,1223.95,1629.56,1493.98,2042.66,1596.41,1641.65,1973.43,287.7708,89.25408,21.9,28.22,,9.15,16.0,16.22,18.91,16.84,15.14,,8.57,
2022-06-17,1217.3,1258.03,1200.28,1589.15,1452.85,2000.48,1523.94,1577.51,1943.72,280.06268,87.10189,21.4,27.73,,8.9,16.1,16.22,17.6,16.8,14.84,,8.16,
2022-06-20,1180.4,1225.56,1164.33,1523.86,1394.7,1945.94,1464.6,1527.9,1879.43,267.91995,85.440865,20.71,27.05,,8.76,15.0,15.2,16.47,15.86,14.54,,8.11,
2022-06-21,1172.47,1224.54,1155.46,1485.25,1352.91,1934.61,1469.68,1531.72,1855.08,264.62006,85.03264,20.6,26.9,,8.59,15.13,15.35,17.62,15.5,14.45,,8.0,
2022-06-22,1169.27,1227.18,1161.32,1504.57,1360.55,1948.74,1533.48,1587.2,1825.47,269.38574,85.63355,20.9,26.98,,8.69,15.21,15.4,17.65,15.39,14.51,,8.0,
2022-06-23,1188.88,1240.58,1181.06,1556.26,1403.82,1979.83,1569.38,1616.73,1879.42,277.17752,86.69656,20.75,27.19,,8.81,15.19,15.52,18.36,15.51,14.6,,8.03,
2022-06-24,1185.48,1235.47,1178.27,1559.52,1409.96,1973.74,1557.44,1606.79,1877.27,275.92505,87.10198,20.79,26.8,,8.77,15.42,15.7,17.25,15.88,14.55,,8.09,
2022-06-27,1202.82,1256.67,1197.34,1581.59,1436.96,2007.66,1586.17,1631.13,1910.57,280.4223,88.142914,21.11,27.12,,8.98,15.37,15.91,18.2,15.85,14.83,,8.16,
2022-06-28,1218.1,1273.41,1214.12,1607.29,1453.4,2036.78,1633.05,1679.91,1952.1,283.8705,89.00758,21.45,27.65,,9.11,15.69,16.6,18.4,16.0,15.04,,8.27,
2022-06-29,1218.09,1273.4,1214.42,1609.07,1450.92,2039.32,1634.13,1678.02,1950.87,282.34967,88.88199,21.45,27.7,,9.13,15.84,16.5,18.34,16.12,15.03,,8.23,
2022-06-30,1197.6,1248.92,1189.5,1569.94,1422.86,1995.96,1584.46,1635.87,1910.45,277.68472,88.582695,21.35,27.59,,9.0,15.33,16.55,17.5,16.19,14.84,,8.12,
2022-07-01,1198.9,1252.24,1194.16,1581.94,1424.66,2003.56,1607.71,1658.55,1915.25,278.87827,88.1762,21.3,27.0,,8.95,15.34,16.02,18.71,16.1,14.75,,8.1,
2022-07-04,1195.53,1248.37,1192.85,1588.37,1425.86,2003.14,1626.44,1677.1,1893.21,281.1919,87.899025,21.26,26.85,,8.98,15.45,16.3,17.7,15.97,15.2,,8.14,
2022-07-05,1181.29,1242.05,1181.62,1555.68,1389.24,1989.25,1652.17,1695.28,1860.76,277.9393,87.18852,20.9,26.3,,8.85,15.41,16.6,17.8,15.86,14.65,,8.1,
2022-07-06,1149.61,1211.94,1151.69,1513.08,1350.32,1938.95,1616.8,1661.8,1804.06,271.92044,86.22482,20.66,25.72,,8.77,15.36,16.3,18.74,16.1,14.39,,7.96,
2022-07-07,1166.48,1229.23,1167.22,1529.46,1356.42,1966.67,1627.14,1673.53,1823.59,271.85638,86.3804,20.7,26.5,,8.72,15.19,16.34,18.54,15.69,14.47,,8.0,
2022-07-08,1171.31,1231.54,1174.34,1555.9,1388.95,1976.58,1627.19,1671.11,1829.9,277.79733,86.96162,20.89,26.1,,8.85,15.22,16.4,17.85,15.74,14.55,,8.01,
2022-07-11,1155.29,1209.02,1155.08,1537.55,1376.24,1943.63,1582.86,1625.92,1788.45,276.9278,86.25075,20.37,25.64,,8.73,15.1,16.56,17.85,15.4,14.2,,7.86,
2022-07-12,1174.82,1219.44,1171.95,1584.34,1421.98,1968.44,1611.47,1654.53,1816.05,281.98944,86.7845,20.6,25.58,,8.85,15.11,16.21,18.0,16.0,14.4,,7.95,
2022-07-13,1173.92,1216.94,1169.68,1581.79,1430.62,1967.66,1622.49,1662.03,1810.2,281.36032,87.089584,20.63,25.65,,8.85,15.06,16.27,18.24,15.62,14.38,,7.96,
2022-07-14,1182.17,1221.94,1176.26,1597.02,1441.56,1978.36,1638.66,1675.76,1813.95,284.7544,87.18667,20.69,25.97,,8.9,15.1,16.41,17.7,15.62,14.42,,7.94,
2022-07-15,1179.25,1220.14,1174.82,1595.98,1438.81,1974.17,1634.09,1672.66,1803.0,284.3975,87.32063,20.63,25.53,,8.88,15.1,16.45,17.92,15.68,14.4,,8.0,
2022-07-18,1176.49,1214.28,1171.29,1599.04,1447.01,1966.46,1628.84,1672.17,1806.6,284.6337,87.46499,20.52,25.7,,8.85,15.08,16.5,17.61,15.64,14.34,,8.0,
2022-07-19,1178.33,1211.7,1170.45,1603.28,1442.87,1964.04,1623.86,1665.24,1795.19,284.43033,87.88653,20.5,25.5,,8.82,15.02,16.4,17.29,15.59,14.28,,7.96,
2022-07-20,1194.14,1225.62,1185.85,1631.47,1480.17,1989.62,1645.98,1689.92,1830.57,288.8652,88.879135,20.7,25.9,,8.96,15.27,16.55,17.21,15.95,14.45,,8.05,
2022-07-21,1198.47,1235.25,1192.74,1633.12,1472.18,2002.37,1656.1,1698.2,1847.61,288.09497,89.11655,20.79,26.24,,9.0,15.3,16.68,17.3,15.93,14.52,,8.09,
2022-07-22,1194.76,1228.84,1187.53,1629.91,1463.42,1993.53,1648.86,1693.51,1849.12,288.8342,88.84081,20.89,26.4,,9.01,15.11,16.65,17.79,15.84,14.57,,8.07,
2022-07-25,1188.5,1222.6,1180.43,1615.89,1455.02,1981.43,1631.36,1677.41,1828.61,285.379,88.35147,20.72,26.1,,8.9,15.19,16.61,17.45,15.9,14.4,,8.01,
2022-07-26,1185.07,1218.49,1175.15,1604.52,1444.59,1972.37,1627.32,1672.95,1813.82,282.87778,88.409676,20.69,26.01,,8.88,15.06,16.9,17.47,15.7,14.42,,8.04,
2022-07-27,1191.04,1219.43,1179.45,1621.87,1454.57,1977.3,1632.25,1680.26,1814.91,284.5226,88.86688,20.6,25.91,,8.87,15.07,16.4,17.3,15.71,14.37,,8.0,
2022-07-28,1208.12,1236.14,1196.16,1646.71,1477.34,2007.87,1676.57,1714.34,1830.19,289.84238,89.49771,20.92,26.08,,8.96,15.22,16.89,17.45,16.0,14.55,,8.1,
2022-07-29,1206.33,1232.0,1191.79,1639.99,1477.02,2000.27,1686.98,1722.31,1822.41,288.61258,89.605286,20.95,26.4,,8.95,15.06,16.85,17.48,15.89,14.57,,8.11,
2022-08-01,1231.35,1256.25,1216.7,1678.88,1502.63,2042.27,1732.72,1761.37,1850.86,294.61642,89.90982,21.1,26.35,,9.11,15.1,17.35,17.99,15.9,14.79,,8.19,
2022-08-02,1241.62,1265.97,1224.3,1683.56,1518.39,2053.42,1734.02,1763.85,1861.19,295.84247,90.12533,21.3,26.42,,9.18,15.42,17.4,18.12,16.3,14.91,,8.26,
2022-08-03,1249.76,1269.83,1230.97,1702.12,1535.55,2061.05,1746.05,1772.62,1865.3,298.1112,90.315865,21.2,26.4,,9.18,15.5,17.55,18.0,16.4,15.0,,8.22,
2022-08-04,1254.15,1277.73,1234.97,1696.04,1535.36,2071.31,1751.59,1780.89,1874.55,297.73145,90.864716,21.5,26.52,,9.19,15.76,17.48,18.26,16.5,15.12,,8.28,
2022-08-05,1252.74,1272.06,1233.39,1706.3,1550.76,2066.69,1760.62,1784.69,1871.19,299.89664,91.31897,21.37,26.5,,9.2,15.66,17.65,18.23,16.39,15.05,,8.3,
2022-08-08,1256.75,1276.7,1238.1,1713.49,1565.21,2074.43,1772.4,1794.85,1885.76,301.32626,92.3185,21.43,26.75,,9.22,15.77,17.77,18.1,16.5,15.05,,8.39,
2022-08-09,1258.85,1281.44,1242.37,1718.33,1574.43,2081.87,1778.1,1797.94,1888.52,301.40915,92.85682,21.68,26.87,,9.27,15.97,17.89,18.39,16.74,15.1,,8.39,
2022-08-10,1256.5,1277.15,1239.31,1717.59,1579.81,2075.63,1763.7,1786.53,1885.04,303.5432,93.108116,21.57,26.87,,9.23,15.97,17.99,18.21,16.5,15.12,,8.44,
2022-08-11,1252.07,1272.33,1231.47,1696.68,1556.22,2063.53,1753.14,1777.52,1868.42,300.18176,92.71585,21.67,26.65,,9.23,16.08,17.9,18.2,16.49,15.06,,8.45,
2022-08-12,1262.33,1280.96,1241.68,1716.69,1571.7,2080.38,1772.74,1793.55,1874.21,303.4209,92.837296,21.6,26.65,,9.29,16.1,18.0,18.32,16.57,15.08,,8.38,
2022-08-15,1274.2,1293.79,1255.46,1739.99,1580.12,2102.42,1792.15,1811.71,1909.49,303.9663,92.63722,21.86,26.99,,9.32,16.0,18.1,19.01,16.64,15.26,,8.45,
2022-08-16,1274.69,1295.1,1257.15,1743.69,1585.05,2103.56,1785.2,1806.78,1913.9,303.0188,92.83969,21.9,27.1,,9.34,16.05,18.1,19.0,16.7,15.27,,8.5,
2022-08-17,1275.28,1300.4,1259.04,1735.97,1582.43,2108.59,1787.86,1810.33,1908.75,302.59155,93.06708,22.04,27.37,,9.42,15.91,17.99,19.1,16.76,15.42,,8.5,
2022-08-18,1273.66,1299.93,1256.97,1727.93,1575.79,2105.59,1786.63,1809.34,1904.18,301.19046,92.84595,21.92,27.1,,9.42,16.25,18.05,19.16,16.71,15.42,,8.5,
2022-08-19,1269.18,1294.93,1251.55,1718.67,1571.01,2095.32,1790.39,1808.88,1894.93,297.93854,92.77499,21.8,26.9,,9.28,15.77,18.1,20.0,16.56,15.3,,8.41,
2022-08-22,1260.43,1285.45,1244.03,1713.58,1559.78,2083.43,1777.08,1797.53,1902.98,294.7346,92.22007,21.8,27.04,,9.27,15.75,18.8,20.0,16.56,15.23,,8.32,
2022-08-23,1270.81,1292.0,1253.82,1738.05,1584.69,2098.07,1792.05,1810.74,1910.69,299.14197,92.77685,21.79,27.15,,9.3,15.75,18.05,20.29,16.73,15.25,,8.31,
2022-08-24,1277.16,1296.41,1258.71,1746.75,1597.13,2107.18,1801.86,1820.06,1919.06,301.2984,93.30034,21.91,27.22,,9.36,16.05,18.29,19.76,16.7,15.25,,8.43,
2022-08-25,1288.88,1311.55,1272.19,1761.6,1603.86,2130.81,1823.44,1838.96,1935.88,301.86493,93.58714,22.2,27.55,,9.46,16.2,18.5,20.0,17.0,15.4,,8.5,
2022-08-26,1282.57,1306.81,1266.72,1751.24,1589.69,2120.62,1804.02,1827.6,1950.67,299.49902,92.87704,22.12,27.66,,9.43,16.26,18.3,20.59,17.2,15.45,,8.54,
2022-08-29,1270.8,1293.25,1253.51,1732.79,1570.19,2097.67,1781.13,1806.05,1941.4,295.54343,91.570496,21.81,27.46,,9.31,16.23,17.63,20.1,17.2,15.29,,8.46,
2022-08-30,1279.39,1298.14,1254.53,1722.36,1565.97,2100.27,1781.43,1810.33,1934.64,293.85553,92.39213,22.0,27.72,,9.35,15.91,18.2,21.49,16.76,15.39,,8.47,
2022-08-31,1280.51,1301.44,1258.36,1729.69,1575.78,2105.03,1790.6,1816.55,1946.87,291.92352,92.44385,22.06,27.8,,9.36,16.29,18.01,21.0,17.08,15.43,,8.56,
2022-09-05,1277.35,1298.15,1256.38,1730.78,1574.05,2100.91,1774.65,1800.82,1931.56,292.8181,91.77566,22.06,27.5,,9.33,16.25,18.19,21.4,16.95,15.37,,8.48,
2022-09-06,1277.4,1299.06,1257.32,1732.22,1569.33,2102.43,1779.75,1806.0,1932.36,293.2704,91.64371,21.95,27.59,,9.35,16.19,18.14,20.63,16.8,15.37,,8.5,
2022-09-07,1243.17,1268.95,1223.85,1672.36,1524.49,2047.78,1727.24,1761.14,1880.52,284.0548,90.38432,21.8,26.9,,9.16,16.24,17.8,20.96,16.42,15.05,,8.3,
2022-09-08,1234.6,1265.57,1217.15,1652.2,1505.55,2036.54,1700.67,1735.95,1876.02,282.1465,90.31432,21.49,26.76,,9.08,16.13,17.15,20.96,16.24,15.0,,8.3,
2022-09-09,1248.78,1275.64,1230.24,1680.87,1520.49,2056.21,1710.86,1745.66,1889.37,284.6278,90.64481,21.54,27.0,,9.15,16.02,17.6,20.91,16.29,15.03,,8.27,
2022-09-12,1249.62,1275.6,1228.83,1674.54,1525.78,2053.47,1695.78,1733.11,1896.1,283.08115,90.245476,21.7,26.98,,9.2,15.81,17.1,21.69,16.42,15.05,,8.34,
2022-09-13,1248.4,1272.48,1228.07,1680.73,1525.95,2050.1,1694.32,1733.26,1899.73,281.5882,90.39581,21.63,27.2,,9.2,15.81,17.4,20.7,16.39,15.01,,8.33,
2022-09-14,1240.77,1260.88,1222.37,1690.47,1525.54,2035.16,1685.34,1727.95,1886.13,279.4163,90.1609,21.39,26.8,,9.07,15.59,17.24,21.9,16.2,14.9,,8.21,
2022-09-15,1245.66,1262.82,1224.43,1693.9,1527.87,2036.51,1678.75,1727.45,1885.32,279.69022,90.26667,21.41,26.89,,9.1,15.69,17.16,21.9,16.35,14.9,,8.27,
2022-09-16,1234.03,1252.78,1210.14,1659.64,1502.23,2013.29,1654.01,1706.8,1861.98,272.88098,89.45819,21.05,26.68,,9.03,15.67,16.89,20.7,16.17,14.72,,8.19,
2022-09-19,1205.43,1229.88,1182.99,1606.34,1446.08,1967.83,1600.47,1662.65,1830.67,264.25098,88.33794,20.95,26.2,,8.86,15.24,16.19,20.56,15.86,14.54,,8.05,
2022-09-20,1218.93,1241.07,1196.7,1634.41,1459.18,1989.81,1625.13,1682.8,1848.17,266.9058,88.51315,20.93,26.33,,8.94,15.24,16.41,20.15,15.9,14.62,,8.1,
2022-09-21,1210.55,1228.2,1185.93,1624.91,1453.62,1971.66,1605.16,1663.76,1827.08,265.09265,88.23246,20.72,26.13,,8.85,15.3,16.48,20.25,15.79,14.5,,8.0,
2022-09-22,1214.7,1228.94,1190.39,1643.01,1473.93,1975.05,1613.19,1671.11,1833.63,265.6399,88.54901,20.82,26.11,,8.87,15.15,16.26,20.0,15.99,14.48,,7.98,
2022-09-23,1203.28,1215.41,1177.67,1626.68,1465.51,1953.17,1587.86,1649.34,1819.08,264.4363,88.58898,20.82,25.7,,8.82,15.1,15.93,19.9,15.76,14.39,,7.94,
2022-09-26,1174.35,1187.22,1145.19,1565.39,1411.58,1900.6,1528.25,1600.74,1770.19,255.68016,86.681786,20.27,25.16,,8.54,14.64,15.41,19.75,15.48,14.0,,8.4,
2022-09-27,1166.54,1182.46,1140.16,1557.09,1401.32,1893.06,1534.24,1607.51,1766.55,255.51936,86.7099,20.23,25.17,,8.51,14.28,15.65,18.41,15.2,13.95,,7.86,
2022-09-28,1143.62,1160.66,1120.32,1533.81,1373.33,1861.95,1528.02,1599.51,1735.36,252.35063,85.84152,20.17,24.77,,8.43,14.25,15.65,18.4,15.01,13.76,,7.7,
2022-09-29,1126.07,1147.44,1105.85,1508.52,1343.35,1839.1,1503.8,1581.13,1721.02,249.4085,85.21748,19.9,24.72,10.0,8.35,14.18,15.55,19.01,15.05,13.55,,7.68,
2022-09-30,1132.11,1152.01,1109.45,1510.82,1350.63,1847.03,1515.56,1581.78,1724.61,250.25221,84.96369,19.92,25.5,10.0,8.37,14.49,15.53,19.0,15.0,13.74,,7.44,
2022-10-03,1086.44,1102.0,1058.77,1433.8,1288.3,1762.74,1428.75,1501.37,1630.56,238.16501,82.762215,18.8,23.8,9.5,7.96,13.6,14.5,18.7,14.1,12.9,,7.19,
2022-10-04,1078.14,1097.72,1049.46,1404.54,1267.35,1750.37,1406.55,1482.12,1631.97,235.61101,82.37505,18.5,23.58,8.84,7.86,13.61,13.5,18.4,14.02,12.9,,7.68,
2022-10-05,1104.26,1117.38,1074.28,1457.12,1310.92,1787.57,1434.16,1509.96,1667.42,242.1199,83.7862,18.98,23.98,9.12,8.09,13.76,14.42,17.2,14.45,13.2,,8.2,
2022-10-06,1074.52,1081.36,1039.57,1409.79,1263.77,1725.75,1370.93,1461.79,1612.47,235.13089,82.40878,18.72,23.0,8.78,7.8,13.03,14.29,18.4,13.91,12.65,,7.63,
2022-10-07,1035.91,1039.54,999.39,1355.38,1214.44,1657.04,1286.52,1382.9,1543.33,226.09314,79.97874,17.66,22.0,8.22,7.46,12.71,13.29,17.41,13.18,12.16,,7.1,
2022-10-10,1042.48,1038.93,1002.68,1372.27,1234.09,1659.94,1282.87,1374.82,1561.81,229.85106,80.13573,17.6,22.8,8.4,7.49,12.81,13.0,17.01,13.3,12.3,,6.78,
2022-10-11,1006.2,1001.68,965.37,1316.89,1182.91,1596.07,1214.17,1309.9,1509.55,218.77682,77.949905,16.86,21.35,8.1,7.2,12.39,12.09,16.96,12.8,11.72,,6.44,
2022-10-12,1034.81,1034.93,998.27,1364.48,1201.3,1653.65,1279.48,1371.46,1557.71,223.42601,78.94311,17.54,21.95,8.25,7.46,12.6,12.75,16.53,13.29,12.15,,6.68,
2022-10-13,1050.99,1051.24,1011.97,1376.72,1205.39,1676.59,1307.69,1399.35,1571.98,224.74078,78.97004,17.7,22.28,8.5,7.54,12.63,12.85,16.79,13.21,12.29,,6.73,
2022-10-14,1061.85,1061.39,1024.4,1402.18,1228.86,1697.97,1334.23,1423.31,1601.34,227.8924,80.164986,18.0,22.7,8.6,7.59,13.21,13.39,16.0,13.5,12.65,,6.95,
2022-10-17,1051.58,1047.2,1016.72,1410.89,1234.69,1682.6,1331.87,1414.87,1593.79,226.45747,80.01343,17.75,22.63,8.51,7.52,12.93,13.2,16.0,13.45,12.33,,6.73,
2022-10-18,1063.66,1059.06,1025.94,1416.36,1244.23,1698.13,1331.66,1421.31,1606.37,229.11911,80.31996,17.95,22.8,8.8,7.59,13.18,13.31,15.95,13.6,12.43,,6.87,
2022-10-19,1060.07,1053.65,1021.57,1413.1,1242.62,1690.17,1323.7,1416.53,1609.83,227.90201,80.670425,18.01,22.87,8.75,7.58,12.95,13.3,15.73,13.3,12.4,,6.84,
2022-10-20,1058.45,1053.26,1017.68,1396.58,1228.73,1685.17,1311.76,1409.64,1613.45,225.88057,80.783295,17.92,23.09,8.72,7.67,12.99,13.28,15.54,13.39,12.48,,7.0,
2022-10-21,1019.82,1010.57,975.11,1333.89,1170.61,1613.12,1243.82,1350.38,1539.92,217.41167,78.56854,17.09,21.7,8.4,7.33,12.41,12.4,15.33,12.84,11.9,,6.53,
2022-10-24,986.15,973.88,939.43,1284.22,1125.87,1554.77,1193.32,1306.77,1479.07,209.50493,76.44988,16.5,20.86,7.84,7.05,11.61,11.7,14.44,12.38,11.5,,6.21,
2022-10-25,997.7,991.52,953.92,1295.97,1113.96,1579.23,1214.62,1333.62,1506.16,208.02077,76.25136,16.61,21.44,7.86,7.07,12.01,11.9,14.9,12.55,11.5,,6.3,
2022-10-26,993.36,990.41,950.93,1285.71,1094.89,1575.6,1214.23,1335.13,1517.24,205.94995,75.846886,16.68,21.5,7.86,7.18,12.21,12.03,14.7,12.61,11.7,,6.3,
2022-10-27,1028.01,1028.5,990.02,1346.68,1133.28,1640.76,1292.31,1415.08,1573.73,213.62762,77.282364,17.34,22.37,8.2,7.35,12.66,12.87,14.95,13.03,12.1,,6.74,
2022-10-28,1027.36,1029.49,989.18,1339.8,1141.08,1642.77,1305.44,1421.28,1576.31,213.73303,76.0928,17.5,22.52,8.22,7.38,12.64,13.09,15.15,13.11,12.12,,6.98,
2022-10-31,1027.94,1026.84,985.36,1330.54,1137.08,1638.25,1315.74,1424.9,1568.72,210.42761,76.28988,17.58,22.25,8.45,7.32,12.91,13.11,15.79,13.08,11.85,,7.39,
2022-11-01,1033.75,1038.09,993.49,1332.96,1146.49,1655.66,1354.22,1456.28,1570.46,212.3607,76.48504,17.52,22.45,8.16,7.44,12.58,13.5,15.16,13.17,12.2,,6.89,
2022-11-02,1023.19,1025.18,981.76,1319.23,1143.93,1637.75,1344.02,1443.39,1546.47,211.66316,76.01281,17.39,22.05,8.15,7.3,12.15,13.3,15.5,12.91,12.1,,7.36,
2022-11-03,1019.81,1023.8,980.58,1318.1,1137.37,1634.64,1342.95,1438.28,1555.17,210.7407,75.6611,17.42,22.2,8.25,7.35,12.64,13.46,14.92,13.01,12.1,,6.9,
2022-11-04,997.15,997.92,954.06,1276.89,1099.85,1593.31,1312.41,1402.61,1494.33,204.55888,74.26114,16.93,21.8,7.99,7.16,12.8,13.21,14.91,12.88,11.75,,6.45,
2022-11-07,975.19,972.85,925.89,1225.63,1054.14,1549.2,1259.02,1352.98,1452.69,198.56145,72.25159,16.55,20.94,7.76,6.98,11.96,12.7,13.99,12.52,11.45,,6.36,
2022-11-08,981.65,980.09,932.11,1231.74,1048.74,1562.55,1290.0,1378.32,1475.0,199.76683,72.27862,16.56,21.25,7.82,6.98,12.04,12.9,13.9,12.5,11.45,,6.41,
2022-11-09,985.59,979.68,929.42,1220.79,1052.37,1559.62,1287.7,1373.95,1475.29,201.38615,72.20184,16.54,21.2,7.79,6.97,12.03,13.15,13.0,12.48,11.48,,6.49,
2022-11-10,947.24,936.8,886.76,1158.3,1005.59,1488.94,1210.88,1301.68,1417.11,192.3861,68.79504,15.6,19.86,7.25,6.64,11.26,12.5,12.26,11.8,11.08,,6.04,
2022-11-11,954.53,948.86,891.84,1144.33,988.71,1502.35,1223.86,1313.82,1429.5,189.8093,68.623505,15.2,20.6,7.24,6.67,11.26,12.4,12.21,12.1,11.11,,6.28,7.92
2022-11-14,941.04,936.31,874.88,1105.74,953.76,1476.88,1200.75,1285.14,1391.41,183.4464,66.80675,15.8,20.49,6.91,6.54,11.41,11.91,11.6,11.72,11.05,,6.1,7.92
2022-11-15,911.9,904.77,842.48,1055.04,908.79,1426.21,1139.37,1226.78,1315.94,175.78336,63.297737,15.3,19.1,6.59,6.32,10.89,11.19,11.6,12.5,10.72,,5.96,7.48
2022-11-16,942.9,940.29,875.14,1094.8,944.95,1485.1,1208.18,1288.22,1387.06,183.44695,65.32373,16.15,20.3,6.91,6.5,11.29,11.93,12.2,11.92,11.05,,6.2,7.48
2022-11-17,969.26,971.04,901.73,1121.59,967.86,1532.93,1249.17,1321.47,1424.04,187.85794,66.53801,16.51,21.37,7.0,6.73,11.8,12.51,12.06,12.2,11.47,,6.28,7.64
2022-11-18,969.33,971.2,904.47,1133.58,983.0,1535.15,1249.89,1324.6,1428.33,190.87051,67.151985,16.65,21.05,7.2,6.64,11.73,12.22,11.51,11.99,11.42,,6.38,7.64
2022-11-21,960.65,956.89,895.23,1135.35,993.51,1518.02,1237.78,1309.85,1416.6,192.40245,67.641495,16.29,20.33,7.12,6.64,11.77,12.34,11.01,11.88,11.25,,6.3,7.55
2022-11-22,952.12,945.54,889.41,1143.5,1000.28,1506.76,1238.42,1310.74,1417.99,194.66444,68.40558,16.12,20.35,7.18,6.59,11.65,12.39,11.78,11.93,11.24,,6.2,7.35
2022-11-23,946.0,938.73,882.33,1132.17,982.32,1494.99,1232.54,1304.71,1424.23,190.99902,67.655,16.06,20.2,7.07,6.53,11.54,12.34,12.6,11.74,11.05,,6.03,7.36
2022-11-24,947.71,940.76,884.13,1134.19,979.16,1499.21,1243.42,1311.89,1418.49,191.21628,67.50822,16.02,20.48,7.0,6.46,11.57,12.33,12.96,11.69,11.1,,6.06,7.33
2022-11-25,971.46,967.49,909.27,1166.72,1010.18,1541.69,1287.58,1349.8,1444.12,196.77364,68.413414,16.41,20.68,7.35,6.71,11.8,12.84,13.0,12.03,11.42,,6.39,7.51
2022-11-28,1005.69,1004.34,944.64,1214.74,1047.17,1602.48,1353.08,1408.93,1502.43,204.06465,70.032,16.85,21.7,7.58,7.01,11.92,13.25,13.9,12.5,11.83,,6.51,7.9
2022-11-29,1032.16,1029.04,968.32,1246.89,1070.43,1642.22,1371.27,1427.47,1530.23,208.22205,70.37556,17.34,22.25,7.9,7.14,12.75,13.7,14.2,13.23,12.13,,6.53,7.94
2022-11-30,1048.42,1049.21,988.24,1275.74,1088.48,1672.44,1397.53,1453.6,1556.02,208.78577,70.87034,17.8,22.8,8.0,7.25,13.4,13.94,14.16,13.25,12.37,,6.94,8.23
2022-12-01,1036.28,1042.64,983.13,1272.57,1097.51,1664.42,1402.53,1458.82,1563.44,211.00368,71.414055,18.1,22.59,8.04,7.26,13.4,14.5,14.06,13.08,12.4,,6.82,8.26
2022-12-02,1080.01,1092.99,1027.49,1320.27,1120.74,1741.94,1474.95,1526.58,1631.08,215.95839,72.20863,18.5,23.26,8.4,7.54,13.7,14.7,15.03,13.51,12.9,,7.12,8.73
