Date,VNINDEX,VN30,VN100,VNFINLEAD,VNX50,VNDIAMOND,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2020-10-08,446311540.0,139809540.0,306278780.0,68253540.0,238937851.0,55668680.0,291390,415220.0,0.0,0.0,3810.0,52330.0,70050.0,480.0,0.0,0.0,0.0,0.0
2020-10-09,343796560.0,115723800.0,234266720.0,53449230.0,189666713.0,44520290.0,459770,260570.0,0.0,0.0,200000.0,210.0,31200.0,3030.0,0.0,0.0,0.0,0.0
2020-10-12,414162820.0,130255360.0,282581070.0,71796890.0,230799478.0,55769900.0,448170,465340.0,0.0,0.0,10920.0,120150.0,76010.0,5550.0,0.0,0.0,0.0,0.0
2020-10-13,322972210.0,103915810.0,228867990.0,54882740.0,179798220.0,43078570.0,148670,276200.0,0.0,0.0,470.0,280.0,62610.0,10.0,0.0,0.0,0.0,0.0
2020-10-14,386750560.0,176566350.0,285505630.0,102514000.0,256187231.0,84083560.0,1072530,318540.0,0.0,0.0,4250.0,109950.0,108790.0,1780.0,0.0,0.0,0.0,0.0
2020-10-15,439631740.0,167589220.0,330661180.0,82482660.0,273612916.0,65124700.0,551630,194820.0,0.0,0.0,48010.0,2900.0,97260.0,1110.0,0.0,0.0,0.0,0.0
2020-10-16,395580380.0,157348820.0,291321450.0,85848130.0,240717223.0,91523890.0,523350,787120.0,0.0,0.0,137980.0,98800.0,40000.0,1610.0,0.0,0.0,0.0,0.0
2020-10-19,353154450.0,142169620.0,260546590.0,95067490.0,225506833.0,74551200.0,807300,705870.0,0.0,0.0,303230.0,4170.0,60580.0,1050.0,0.0,0.0,0.0,0.0
2020-10-20,385659020.0,179990420.0,286895470.0,97664080.0,256274594.0,84716330.0,108490,483970.0,0.0,0.0,800500.0,31130.0,206910.0,3510.0,0.0,0.0,0.0,0.0
2020-10-21,372347380.0,152206540.0,269857780.0,100178730.0,225371814.0,77282790.0,349770,150140.0,0.0,0.0,402320.0,17010.0,87550.0,120.0,0.0,0.0,0.0,0.0
2020-10-22,316297780.0,133646710.0,227256140.0,82408060.0,192667508.0,63409390.0,395150,86230.0,0.0,0.0,331300.0,140.0,62330.0,250460.0,0.0,0.0,0.0,0.0
2020-10-23,392430900.0,163038710.0,270774220.0,73796630.0,237881760.0,63058150.0,554570,342530.0,0.0,0.0,347150.0,390.0,104850.0,240.0,0.0,0.0,0.0,0.0
2020-10-26,404773940.0,167434310.0,289964610.0,93584470.0,252698234.0,68169090.0,1216970,966900.0,0.0,0.0,1590.0,113780.0,95380.0,2230.0,0.0,0.0,0.0,0.0
2020-10-27,414913610.0,189908440.0,308786640.0,112823890.0,269318409.0,76539330.0,1051890,634430.0,0.0,0.0,2540.0,40680.0,61800.0,200.0,0.0,0.0,0.0,0.0
2020-10-28,433068340.0,183439080.0,313458740.0,95789510.0,275647633.0,74156720.0,646960,353620.0,0.0,0.0,1310.0,4790.0,51890.0,1710.0,0.0,0.0,0.0,0.0
2020-10-29,355910070.0,151632600.0,247624560.0,86522080.0,211947117.0,76063560.0,605000,168160.0,0.0,0.0,1350.0,680.0,42540.0,4610.0,0.0,0.0,0.0,0.0
2020-10-30,297619160.0,130033580.0,217149380.0,67362420.0,189373512.0,67700640.0,237040,196710.0,0.0,0.0,169980.0,510.0,25820.0,8650.0,0.0,0.0,0.0,0.0
2020-11-02,273082480.0,83556370.0,190731310.0,45262930.0,158330602.0,40477400.0,310690,12200.0,0.0,0.0,151340.0,1050.0,60650.0,180.0,0.0,0.0,0.0,0.0
2020-11-03,302847830.0,110878290.0,206027810.0,63065960.0,179914338.0,49678540.0,333530,146920.0,0.0,0.0,529910.0,720.0,33260.0,20.0,0.0,0.0,0.0,0.0
2020-11-04,327410490.0,112218650.0,240255370.0,60730680.0,203193373.0,45569690.0,866740,109160.0,0.0,0.0,730.0,110.0,76010.0,3210.0,0.0,0.0,0.0,0.0
2020-11-05,270446750.0,97631160.0,186869460.0,54427980.0,159549079.0,46828080.0,734620,219450.0,0.0,0.0,83630.0,1620.0,62880.0,2130.0,0.0,0.0,0.0,0.0
2020-11-06,249258850.0,79120200.0,178803070.0,39741290.0,152551334.0,35124550.0,48590,527910.0,0.0,0.0,110.0,880.0,45010.0,740.0,0.0,0.0,0.0,0.0
2020-11-09,369592050.0,108928030.0,259044350.0,51573670.0,218575275.0,47886450.0,631820,1247350.0,0.0,0.0,196060.0,100.0,78690.0,240.0,0.0,0.0,0.0,0.0
2020-11-10,422041040.0,137867540.0,299258990.0,72921170.0,268740996.0,52912570.0,720550,1045690.0,0.0,0.0,480800.0,400100.0,94430.0,300.0,0.0,0.0,0.0,0.0
2020-11-11,353735780.0,114386310.0,252590580.0,56352230.0,223399711.0,48200140.0,270550,234510.0,0.0,0.0,3310.0,431240.0,87610.0,3860.0,0.0,0.0,0.0,0.0
2020-11-12,320081130.0,85346880.0,211382730.0,45744400.0,183384630.0,40036920.0,309140,130530.0,0.0,0.0,1440.0,501510.0,62440.0,2160.0,0.0,0.0,0.0,0.0
2020-11-13,419678370.0,122988700.0,287724020.0,84896820.0,237623455.0,64452080.0,349860,629060.0,0.0,0.0,110.0,1000500.0,61870.0,10.0,0.0,0.0,0.0,0.0
2020-11-16,484179810.0,173012830.0,343952830.0,102317860.0,296955807.0,86246870.0,520920,230660.0,0.0,0.0,720.0,147450.0,60690.0,310.0,0.0,0.0,0.0,0.0
2020-11-17,371415910.0,129177640.0,255113220.0,75314770.0,224865712.0,56409670.0,307640,114400.0,0.0,0.0,2400.0,550.0,50390.0,600.0,0.0,0.0,0.0,0.0
2020-11-18,446206150.0,153573720.0,299164970.0,91381040.0,244675511.0,58384380.0,1326850,88600.0,0.0,0.0,146570.0,229680.0,55410.0,890.0,0.0,0.0,0.0,0.0
2020-11-19,473474550.0,166086320.0,330183470.0,86630730.0,267104467.0,72597640.0,140860,68330.0,0.0,0.0,30.0,2520.0,85550.0,150.0,0.0,0.0,0.0,0.0
2020-11-20,471526920.0,125700510.0,310541030.0,59139680.0,238683337.0,47581860.0,590870,509910.0,0.0,0.0,80160.0,147920.0,70280.0,1650.0,0.0,0.0,0.0,0.0
2020-11-23,450110750.0,164653110.0,305872250.0,90940210.0,252685955.0,54126640.0,1400520,1114160.0,0.0,0.0,21750.0,350.0,96290.0,7420.0,0.0,0.0,0.0,0.0
2020-11-24,511566140.0,184868340.0,357276960.0,89724740.0,288945265.0,66058840.0,934030,749310.0,0.0,0.0,241910.0,101170.0,48510.0,1050.0,0.0,0.0,0.0,0.0
2020-11-25,445346780.0,175122450.0,309549450.0,75402330.0,260936094.0,54428560.0,354690,465400.0,0.0,0.0,106440.0,307280.0,56140.0,3230.0,0.0,0.0,0.0,0.0
2020-11-26,411338400.0,156138260.0,284598290.0,84625840.0,217197259.0,55152230.0,1547560,507580.0,0.0,0.0,196070.0,115970.0,52740.0,105400.0,0.0,0.0,0.0,0.0
2020-11-27,381723340.0,142656350.0,259236690.0,72939180.0,204560621.0,55498760.0,341840,238980.0,0.0,0.0,61930.0,32220.0,52430.0,130.0,0.0,0.0,0.0,0.0
2020-11-30,450045450.0,168722120.0,317127450.0,101084440.0,244997078.0,81269840.0,386930,473390.0,0.0,0.0,72260.0,8920.0,54010.0,530.0,0.0,0.0,0.0,0.0
2020-12-01,536207660.0,213408260.0,386813740.0,123918610.0,320088831.0,80266420.0,705160,680060.0,0.0,0.0,29910.0,114620.0,97870.0,410.0,0.0,0.0,0.0,0.0
2020-12-02,484658120.0,187854660.0,333788920.0,102480720.0,267016896.0,81003370.0,739480,502790.0,0.0,0.0,110.0,547160.0,56940.0,102910.0,0.0,0.0,0.0,0.0
2020-12-03,496771120.0,183517840.0,344736510.0,94047800.0,264236056.0,70914350.0,371910,272110.0,0.0,0.0,210.0,1187860.0,53400.0,130.0,0.0,0.0,0.0,0.0
2020-12-04,527019060.0,182020670.0,368919810.0,102673100.0,273626437.0,74447460.0,484610,1270420.0,0.0,0.0,770.0,960940.0,7680.0,160.0,0.0,0.0,0.0,0.0
2020-12-07,473554480.0,148301050.0,308276840.0,65490140.0,228187798.0,47188190.0,559630,544270.0,0.0,0.0,1930.0,602750.0,45820.0,310.0,0.0,0.0,0.0,0.0
2020-12-08,501250780.0,153446320.0,342987410.0,103517060.0,270965192.0,61644620.0,636170,913250.0,0.0,0.0,23180.0,644900.0,75430.0,4060.0,525970.0,0.0,0.0,0.0
2020-12-09,554755640.0,180899680.0,342284980.0,92874210.0,281948721.0,62312740.0,150830,338010.0,0.0,0.0,116180.0,804460.0,55210.0,110.0,198190.0,0.0,0.0,0.0
2020-12-10,566339280.0,173563520.0,361017000.0,93641120.0,272825465.0,71424700.0,307670,408930.0,0.0,0.0,5480.0,138880.0,30400.0,2830.0,294190.0,0.0,0.0,0.0
2020-12-11,413852370.0,127663730.0,273173470.0,74530290.0,209079027.0,55803090.0,147990,203170.0,0.0,0.0,3160.0,1570.0,36590.0,730.0,162710.0,0.0,0.0,0.0
2020-12-14,506310660.0,160378000.0,320313480.0,86484000.0,256442378.0,64304660.0,621860,771560.0,0.0,0.0,42160.0,13380.0,62880.0,3480.0,100170.0,0.0,0.0,0.0
2020-12-15,621133560.0,173336680.0,406109970.0,91557420.0,283609014.0,62758970.0,715550,860900.0,0.0,0.0,3440.0,3550.0,68380.0,6270.0,373700.0,0.0,0.0,0.0
2020-12-16,556546890.0,178525030.0,367066350.0,115679910.0,274718649.0,79019950.0,198050,326940.0,0.0,0.0,52770.0,83550.0,37380.0,620.0,101820.0,0.0,0.0,0.0
2020-12-17,634682600.0,226638630.0,422045600.0,126282440.0,343473797.0,92866810.0,1281610,954430.0,0.0,0.0,34900.0,10860.0,44100.0,570.0,205400.0,0.0,0.0,0.0
2020-12-18,560068250.0,183606010.0,364639100.0,106065060.0,275041177.0,63765320.0,1556260,555790.0,0.0,0.0,301230.0,24980.0,104050.0,12150.0,206200.0,0.0,0.0,0.0
2020-12-21,660479750.0,187655270.0,412706790.0,120328070.0,323335026.0,81962830.0,626080,263040.0,0.0,0.0,480.0,100910.0,40320.0,650.0,343680.0,0.0,0.0,0.0
2020-12-22,695860800.0,204617490.0,439618810.0,113559420.0,339314933.0,70331350.0,468820,413790.0,0.0,0.0,5910.0,4230.0,21560.0,830.0,292270.0,0.0,0.0,0.0
2020-12-23,742856110.0,203334040.0,434813880.0,99501280.0,330129532.0,58476040.0,635940,965930.0,0.0,0.0,15820.0,3990.0,55710.0,590.0,91610.0,0.0,0.0,0.0
2020-12-24,686557640.0,212709620.0,443510450.0,119500800.0,338675332.0,75451440.0,249360,633460.0,0.0,0.0,1940.0,20200.0,132320.0,2130.0,72460.0,0.0,0.0,0.0
2020-12-25,592212900.0,161859380.0,354530540.0,94508370.0,258168006.0,59368320.0,311410,912840.0,0.0,0.0,3430.0,11620.0,43610.0,7700.0,1300.0,0.0,0.0,0.0
2020-12-28,663869090.0,190250810.0,427264850.0,94046940.0,315442117.0,55001010.0,359080,629820.0,0.0,0.0,1310.0,200.0,43560.0,450.0,95800.0,0.0,0.0,0.0
2020-12-29,618010510.0,153419410.0,370956990.0,71801060.0,274921907.0,51185130.0,123540,336070.0,0.0,0.0,930.0,13800.0,79960.0,1970.0,102030.0,0.0,0.0,0.0
2020-12-30,619802880.0,173017710.0,368640730.0,96464530.0,283534243.0,52940090.0,239980,774730.0,0.0,0.0,100.0,10490.0,33480.0,2030.0,112660.0,0.0,0.0,0.0
2020-12-31,500978800.0,136030310.0,301331050.0,75575030.0,231375780.0,53220280.0,266160,545350.0,0.0,0.0,2800.0,11520.0,68470.0,4750.0,100.0,0.0,0.0,0.0
2021-01-04,709701600.0,233730100.0,435301800.0,153798600.0,356688691.0,100338700.0,606600,337800.0,0.0,0.0,800.0,2800.0,66700.0,31700.0,101200.0,0.0,0.0,0.0
2021-01-05,710226500.0,191641100.0,398231100.0,110073800.0,329138677.0,78223500.0,573800,476900.0,0.0,0.0,1700.0,40400.0,43600.0,26200.0,40600.0,0.0,0.0,0.0
2021-01-06,725414800.0,225226500.0,440138900.0,128491500.0,367816486.0,80823500.0,905000,1544700.0,0.0,0.0,15800.0,8300.0,71200.0,32700.0,105000.0,0.0,0.0,0.0
2021-01-07,719527100.0,215401400.0,433545200.0,119543800.0,359374217.0,69434600.0,858500,804300.0,0.0,0.0,3300.0,11800.0,111600.0,37400.0,100500.0,0.0,0.0,0.0
2021-01-08,763095900.0,220086200.0,451704200.0,118224600.0,358144877.0,73290400.0,355500,1338600.0,0.0,0.0,102100.0,93000.0,50500.0,47000.0,24000.0,0.0,0.0,0.0
2021-01-11,776321700.0,222792000.0,460948900.0,117080800.0,371219685.0,69961900.0,892000,958700.0,0.0,0.0,47500.0,45100.0,62300.0,24600.0,34000.0,0.0,0.0,0.0
2021-01-12,683329700.0,202517400.0,412741900.0,105503000.0,337071315.0,68017700.0,617500,771100.0,0.0,0.0,19400.0,32500.0,99000.0,81100.0,37000.0,0.0,0.0,0.0
2021-01-13,747161400.0,187356100.0,418459500.0,96550800.0,378138434.0,65139700.0,570800,1805400.0,0.0,0.0,6700.0,51400.0,107800.0,79600.0,200600.0,0.0,0.0,0.0
2021-01-14,737417900.0,229616000.0,452091900.0,115257000.0,372589065.0,60334900.0,417500,944300.0,0.0,0.0,500.0,118200.0,37000.0,32200.0,17800.0,0.0,0.0,0.0
2021-01-15,746215900.0,211717400.0,464739900.0,138117300.0,412390392.0,73639100.0,1568800,863600.0,0.0,0.0,1600.0,13400.0,57800.0,42100.0,7600.0,0.0,0.0,0.0
2021-01-18,711741000.0,199288900.0,431526600.0,126310900.0,352220378.0,54698200.0,248000,883600.0,0.0,0.0,39600.0,25000.0,114400.0,36100.0,46200.0,0.0,0.0,0.0
2021-01-19,923105700.0,324705300.0,572637400.0,149583900.0,529723093.0,90661600.0,158300,872200.0,0.0,0.0,15800.0,12700.0,162500.0,21300.0,80600.0,0.0,0.0,0.0
2021-01-20,802789200.0,262600200.0,497548500.0,135854500.0,445812428.0,87573400.0,350800,901000.0,0.0,0.0,2100.0,53200.0,91000.0,7000.0,50100.0,0.0,0.0,0.0
2021-01-21,666008100.0,204600400.0,410517800.0,105662500.0,347961956.0,57526100.0,2093900,816300.0,0.0,0.0,42900.0,24200.0,84300.0,58500.0,38000.0,0.0,0.0,0.0
2021-01-22,716238000.0,210394400.0,459280400.0,92880000.0,378183490.0,55180700.0,1094900,766500.0,0.0,0.0,3200.0,56800.0,102300.0,35400.0,126600.0,0.0,0.0,0.0
2021-01-25,665737500.0,198478400.0,418225000.0,89142300.0,340811904.0,57561400.0,739800,932800.0,0.0,0.0,21400.0,60400.0,74600.0,53400.0,30200.0,0.0,0.0,0.0
2021-01-26,743159100.0,236714100.0,489927000.0,107672000.0,423779456.0,68102200.0,772500,1186200.0,0.0,0.0,23000.0,65100.0,31000.0,36600.0,162800.0,0.0,0.0,0.0
2021-01-27,745071300.0,241013700.0,496198200.0,120809500.0,406032126.0,75854200.0,2449500,1604000.0,0.0,0.0,300.0,30800.0,125400.0,15900.0,6600.0,0.0,0.0,0.0
2021-01-28,698605600.0,282129400.0,480701800.0,148455500.0,432366611.0,90501200.0,609600,1768300.0,0.0,0.0,700.0,24500.0,115800.0,14800.0,283300.0,0.0,0.0,0.0
2021-01-29,743995900.0,242653600.0,513300800.0,131634000.0,441560818.0,89751500.0,1435100,595500.0,0.0,0.0,400.0,18600.0,86700.0,48800.0,80000.0,0.0,0.0,0.0
2021-02-01,588446500.0,175342500.0,388757400.0,109756100.0,307078702.0,67374600.0,1177800,2384300.0,0.0,0.0,5300.0,31600.0,64100.0,31000.0,200800.0,0.0,0.0,0.0
2021-02-02,554905500.0,162837100.0,378788900.0,91622000.0,305033781.0,55307500.0,1491400,1749800.0,0.0,0.0,700.0,2200.0,34400.0,30700.0,101900.0,0.0,0.0,0.0
2021-02-03,635966100.0,204897000.0,459757000.0,119866100.0,407933295.0,72151900.0,788800,1309000.0,0.0,0.0,500.0,10200.0,145800.0,38800.0,104100.0,0.0,0.0,0.0
2021-02-04,471356200.0,155634900.0,324878500.0,91458600.0,276009365.0,58442500.0,2113200,2038400.0,0.0,0.0,92800.0,33200.0,33600.0,39100.0,127000.0,0.0,0.0,0.0
2021-02-05,458710000.0,139783900.0,311588700.0,85543700.0,277097423.0,51743200.0,509200,1248000.0,0.0,0.0,24900.0,5300.0,66900.0,34800.0,102200.0,0.0,0.0,0.0
2021-02-08,635387600.0,228472200.0,448513600.0,136371900.0,399593598.0,82657000.0,1286100,1783800.0,0.0,0.0,62400.0,23700.0,90500.0,26000.0,167900.0,0.0,0.0,0.0
2021-02-09,490182000.0,173192200.0,337852900.0,106021000.0,288585098.0,67963700.0,1593600,541000.0,0.0,0.0,10700.0,8500.0,87000.0,45100.0,18100.0,0.0,0.0,0.0
2021-02-17,510971700.0,174115900.0,352306100.0,107580000.0,298709585.0,73462400.0,878000,1121000.0,0.0,0.0,10900.0,18200.0,107000.0,32400.0,5900.0,0.0,0.0,0.0
2021-02-18,585040700.0,183246200.0,408876000.0,112401600.0,359142361.0,70194900.0,803300,795000.0,0.0,0.0,9500.0,15600.0,30500.0,33200.0,56100.0,0.0,0.0,0.0
2021-02-19,547575400.0,166179400.0,338860400.0,114366200.0,323388304.0,74083600.0,442800,800700.0,0.0,0.0,4200.0,65600.0,130000.0,37600.0,3700.0,0.0,0.0,0.0
2021-02-22,571176900.0,175256400.0,361041400.0,113750400.0,303824152.0,66086100.0,438100,1336900.0,0.0,0.0,12300.0,26500.0,49700.0,35700.0,189100.0,0.0,0.0,0.0
2021-02-23,571704900.0,195049200.0,368869400.0,139359300.0,336116982.0,91814800.0,894400,1561500.0,0.0,0.0,3800.0,50800.0,60200.0,43800.0,1500.0,0.0,0.0,0.0
2021-02-24,572631700.0,178724400.0,362683600.0,114075200.0,322485448.0,66625900.0,704200,1436500.0,0.0,0.0,44200.0,6000.0,140400.0,26100.0,7200.0,0.0,0.0,0.0
2021-02-25,493051100.0,158378900.0,311291600.0,96385500.0,289445836.0,63044000.0,222600,929600.0,0.0,0.0,3200.0,93300.0,72700.0,46400.0,152000.0,0.0,0.0,0.0
2021-02-26,528150000.0,178992100.0,342902200.0,99927300.0,316526143.0,65455000.0,475100,608900.0,0.0,0.0,1500.0,9100.0,105800.0,30800.0,9300.0,0.0,0.0,0.0
2021-03-01,593011800.0,191028700.0,377470800.0,132805200.0,332684652.0,67541800.0,385100,718500.0,0.0,0.0,28000.0,61600.0,107000.0,35700.0,4400.0,0.0,0.0,0.0
2021-03-02,533302200.0,169421200.0,344455200.0,111478400.0,286931222.0,61328400.0,340400,1005600.0,0.0,0.0,49800.0,24400.0,38700.0,43500.0,87400.0,0.0,0.0,0.0
2021-03-03,584537200.0,154440900.0,348985200.0,94253400.0,269797208.0,60467700.0,588700,815600.0,0.0,0.0,1400.0,2900.0,94800.0,34400.0,232800.0,0.0,0.0,0.0
2021-03-04,629649100.0,183128200.0,404325600.0,121010800.0,348283150.0,72576900.0,202500,1310700.0,0.0,0.0,1200.0,27400.0,47200.0,12300.0,7800.0,0.0,0.0,0.0
2021-03-05,568265900.0,205207500.0,373888500.0,109079400.0,330008863.0,61172200.0,681600,988800.0,0.0,0.0,1900.0,8400.0,40400.0,33000.0,11100.0,0.0,0.0,0.0
2021-03-08,627495500.0,164933700.0,361910700.0,85721600.0,293090331.0,51989700.0,314100,1230100.0,0.0,0.0,1200.0,31500.0,41300.0,31800.0,9200.0,0.0,0.0,0.0
2021-03-09,613096200.0,159976000.0,351751400.0,80729100.0,278344405.0,56167900.0,146200,1201100.0,0.0,0.0,2400.0,3500.0,108400.0,30000.0,7600.0,0.0,0.0,0.0
2021-03-10,569498400.0,156010800.0,351750400.0,93219700.0,285842341.0,54808100.0,65700,1215600.0,0.0,0.0,11800.0,1300.0,43600.0,30100.0,9600.0,0.0,0.0,0.0
2021-03-11,586252400.0,167311800.0,361299200.0,125007300.0,323927633.0,59991400.0,380700,896800.0,0.0,0.0,2800.0,98300.0,65100.0,32000.0,107500.0,0.0,0.0,0.0
2021-03-12,595631800.0,147251900.0,342694100.0,89118400.0,293734929.0,55820200.0,105800,1253700.0,0.0,0.0,33600.0,5400.0,70100.0,35000.0,3900.0,0.0,0.0,0.0
2021-03-15,634609700.0,149674500.0,367713000.0,96160700.0,304296433.0,57155200.0,384100,968800.0,0.0,0.0,118500.0,25000.0,93800.0,53200.0,25100.0,0.0,0.0,0.0
2021-03-16,629617900.0,163858900.0,390109700.0,96309800.0,371328368.0,52224800.0,204600,908900.0,0.0,0.0,4200.0,6400.0,80100.0,19800.0,3700.0,0.0,0.0,0.0
2021-03-17,648766800.0,193596700.0,414795600.0,121771700.0,376933204.0,64011800.0,254900,717200.0,0.0,0.0,500.0,2500.0,46200.0,63200.0,78500.0,0.0,0.0,0.0
2021-03-18,570101600.0,155167300.0,352400700.0,112110700.0,314008013.0,66766500.0,228600,972700.0,0.0,0.0,24500.0,8700.0,84000.0,31000.0,32400.0,0.0,0.0,0.0
2021-03-19,600925800.0,171417400.0,391161900.0,100917800.0,326743338.0,45963600.0,140200,841300.0,0.0,0.0,45100.0,15300.0,77900.0,36900.0,106200.0,0.0,0.0,0.0
2021-03-22,626610700.0,161297800.0,388645500.0,112806400.0,340597605.0,68140600.0,50300,656200.0,0.0,0.0,3600.0,10400.0,75800.0,30300.0,12500.0,0.0,0.0,0.0
2021-03-23,643583000.0,155689000.0,389866000.0,108447300.0,334650655.0,60028700.0,257300,1456100.0,0.0,0.0,3800.0,13900.0,83400.0,28800.0,11600.0,0.0,0.0,0.0
2021-03-24,649741100.0,190246400.0,414397600.0,120097100.0,360876184.0,68342600.0,203100,926000.0,0.0,0.0,7700.0,13700.0,88700.0,42500.0,7200.0,0.0,0.0,0.0
2021-03-25,613916000.0,165895200.0,382360200.0,105529200.0,322372851.0,55223000.0,96400,1413200.0,0.0,0.0,5700.0,4800.0,85500.0,41400.0,1500.0,0.0,0.0,0.0
2021-03-26,630516500.0,172710300.0,416192200.0,101791100.0,405488611.0,59775500.0,572400,743300.0,0.0,0.0,1700.0,1700.0,96900.0,33800.0,112400.0,0.0,0.0,0.0
2021-03-29,592790900.0,145667400.0,354036700.0,98437100.0,330019567.0,48977800.0,745400,513200.0,0.0,0.0,600.0,21500.0,36700.0,40700.0,0.0,0.0,0.0,0.0
2021-03-30,707543000.0,217511900.0,444683400.0,169984300.0,423049843.0,51208400.0,260500,573300.0,0.0,0.0,3900.0,27000.0,145900.0,56800.0,111200.0,0.0,0.0,0.0
2021-03-31,670504300.0,171904000.0,416898000.0,115754100.0,419490691.0,45823300.0,94800,552400.0,0.0,0.0,2500.0,31600.0,48400.0,52000.0,74000.0,0.0,0.0,0.0
2021-04-01,637059200.0,222239500.0,419722000.0,132961100.0,390099500.0,70986100.0,735200,851100.0,0.0,0.0,2300.0,14900.0,127700.0,31200.0,71300.0,0.0,0.0,0.0
2021-04-02,608762900.0,199249300.0,391808000.0,136160200.0,357342529.0,53146700.0,290300,812200.0,0.0,0.0,1500.0,12600.0,121300.0,16700.0,2000.0,0.0,0.0,0.0
2021-04-05,635303500.0,219162300.0,399354900.0,149555800.0,340589861.0,69492800.0,214500,862900.0,0.0,0.0,2500.0,28900.0,39500.0,31500.0,4900.0,0.0,0.0,0.0
2021-04-06,656481800.0,222982600.0,415800800.0,159050300.0,374192018.0,89285600.0,128100,487900.0,0.0,0.0,27400.0,25100.0,52100.0,50600.0,57000.0,0.0,0.0,0.0
2021-04-07,676166500.0,213314200.0,417915400.0,136923600.0,346183918.0,67566700.0,270900,379100.0,0.0,0.0,5600.0,54100.0,47200.0,31200.0,5300.0,0.0,0.0,0.0
2021-04-08,633566500.0,161341700.0,389781700.0,105653200.0,316247651.0,59447000.0,120800,404400.0,0.0,0.0,400.0,41300.0,14900.0,36500.0,8700.0,0.0,0.0,0.0
2021-04-09,655839000.0,173791500.0,412145900.0,103514200.0,338810454.0,60079600.0,333200,901100.0,0.0,0.0,24800.0,33700.0,3000.0,42800.0,10000.0,0.0,0.0,0.0
2021-04-12,857647000.0,267960600.0,548440200.0,158668600.0,427758252.0,78747200.0,1007900,800400.0,0.0,0.0,107600.0,34000.0,74200.0,41100.0,3300.0,0.0,0.0,0.0
2021-04-13,977605500.0,255773400.0,598688500.0,161681700.0,451118968.0,86963900.0,601300,549300.0,0.0,0.0,166300.0,63700.0,14700.0,30900.0,90200.0,0.0,0.0,0.0
2021-04-14,813503500.0,207521100.0,508465000.0,119994300.0,394432903.0,60947100.0,900000,494300.0,0.0,0.0,5700.0,21100.0,42400.0,35500.0,81500.0,0.0,0.0,0.0
2021-04-15,771443700.0,236678100.0,478832200.0,136191300.0,374660658.0,75580900.0,1185100,1215500.0,0.0,0.0,15300.0,20000.0,35500.0,63300.0,78600.0,0.0,0.0,0.0
2021-04-16,948989400.0,247667200.0,612985500.0,152174300.0,498568305.0,83859600.0,1233300,1411600.0,0.0,0.0,113900.0,38400.0,15000.0,34500.0,77300.0,0.0,0.0,0.0
2021-04-19,773047000.0,210596900.0,484193100.0,107910700.0,419937466.0,68757800.0,952100,1071200.0,0.0,0.0,8500.0,66100.0,58600.0,42000.0,117900.0,0.0,0.0,0.0
2021-04-20,798483500.0,244920500.0,477348600.0,125221800.0,426476727.0,77203000.0,852900,567500.0,0.0,0.0,5500.0,36000.0,50200.0,2300.0,56500.0,0.0,0.0,0.0
2021-04-22,732254600.0,232535000.0,477669600.0,136448800.0,409021069.0,81404600.0,356100,609400.0,0.0,0.0,6600.0,29600.0,35200.0,32900.0,94400.0,0.0,0.0,0.0
2021-04-23,684222800.0,245629900.0,446293200.0,144399200.0,376162149.0,85685000.0,641600,1143900.0,0.0,0.0,6800.0,140100.0,71800.0,34700.0,800.0,0.0,0.0,0.0
2021-04-26,685386500.0,216946500.0,456713200.0,128445600.0,397347995.0,72134300.0,1719900,1190500.0,0.0,0.0,37000.0,123500.0,47700.0,40900.0,188300.0,0.0,0.0,0.0
2021-04-27,544650900.0,171780800.0,345042300.0,107629800.0,298867069.0,53875000.0,135700,848100.0,0.0,0.0,44900.0,300.0,7200.0,39600.0,127600.0,0.0,0.0,0.0
2021-04-28,589498400.0,206895500.0,364034500.0,143495500.0,327764693.0,66265400.0,228300,579600.0,0.0,0.0,91500.0,30500.0,18600.0,34100.0,51500.0,0.0,0.0,0.0
2021-04-29,614232800.0,242336900.0,393218900.0,160329700.0,369846995.0,124951300.0,461800,380300.0,0.0,0.0,43100.0,182700.0,34500.0,42500.0,27100.0,0.0,0.0,0.0
2021-05-04,712632600.0,274202700.0,490340200.0,188599000.0,354816282.0,148023300.0,1067800,873700.0,0.0,0.0,5000.0,57000.0,41200.0,35600.0,43400.0,0.0,0.0,0.0
2021-05-05,685433600.0,274663200.0,431085400.0,199335700.0,368627592.0,170542800.0,1000400,878400.0,0.0,0.0,61100.0,90200.0,29500.0,45200.0,8000.0,0.0,0.0,0.0
2021-05-06,672398700.0,226859700.0,433330900.0,159990000.0,314951512.0,147978700.0,737400,844000.0,0.0,0.0,14400.0,135500.0,5600.0,21500.0,141300.0,0.0,0.0,0.0
2021-05-07,745215600.0,291435700.0,494437200.0,208302100.0,388403395.0,167512200.0,1129300,2160600.0,0.0,0.0,10300.0,138200.0,46400.0,48900.0,91300.0,0.0,0.0,0.0
2021-05-10,732066300.0,302727000.0,471487000.0,224259000.0,393731392.0,185735900.0,1838600,1847000.0,0.0,0.0,800.0,113100.0,81200.0,33000.0,85500.0,0.0,0.0,0.0
